id	director_name	actor_2_name	genres	actor_1_name	movie_title	actor_3_name	plot_keywords	movie_imdb_link	language	country	imdb_score	genre_action	genre_adventure	genre_animation	genre_biography	genre_comedy	genre_crime	genre_documentary	genre_drama	genre_family	genre_fantasy	genre_film-noir	genre_history	genre_horror	genre_music	genre_musical	genre_mystery	genre_romance	genre_sci-fi	genre_sport	genre_thriller	genre_war	genre_western	adj_imdb_score	adj_title_year	adj_budget	adj_director_facebook_likes	adj_duration	adj_cast_total_facebook_likes	adj_content_rating	adj_num_voted_users
tt1855325	Paul W.S. Anderson	Boris Kodjoe	Action|Horror|Sci-Fi|Thriller	Milla Jovovich	Resident Evil: Retribution	Bingbing Li	corporation|fight|rescue|umbrella|zombie	http://www.imdb.com/title/tt1855325/?ref_=fn_tt_tt_1	English	Germany	5.4	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	1	0	0	0.54	0.9550561797752808	0.005321108427817117	0.023695652173913045	0.18786692759295495	0.027276049518066784	0.9444444444444444	0.062038840926898674
tt1855199	David Ayer	Anna Kendrick	Crime|Drama|Thriller	Jake Gyllenhaal	End of Watch	America Ferrera	lapd|police|police officer|south central los angeles|street gang	http://www.imdb.com/title/tt1855199/?ref_=fn_tt_tt_1	English	USA	7.7	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0.77	0.9550561797752808	0.0005730424460726126	0.019695652173913045	0.21330724070450094	0.042312670351590455	0.9444444444444444	0.10713034482921877
tt1854582	Chris Stokes	Rachel Sterling	Horror	Kristen Quintrall	No Vacancy	Black Thomas	motel|psychopath|psychopathic killer|road trip|vomiting	http://www.imdb.com/title/tt1854582/?ref_=fn_tt_tt_1	English	USA	4.2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0.42	0.9550561797752808	0.00032745282632720723	0.02382608695652174	0.15851272015655574	0.0009273217303914852	0.9444444444444444	0.0009237976427477445
tt1854564	Thor Freudenthal	Leven Rambin	Adventure|Family|Fantasy	Logan Lerman	Percy Jackson: Sea of Monsters	Brandon T. Jackson	golden fleece|half brother|magical tree|sea|tree	http://www.imdb.com/title/tt1854564/?ref_=fn_tt_tt_1	English	USA	5.9	0	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0.5900000000000001	0.9662921348314608	0.007367688592362163	0.003782608695652174	0.20743639921722112	0.016569975484597932	0.4444444444444444	0.05126573888424656
tt1853728	Quentin Tarantino	Christoph Waltz	Drama|Western	Leonardo DiCaprio	Django Unchained	Ato Essandoh	dynamite|historically inaccurate|ku klux klan|n word|slavery	http://www.imdb.com/title/tt1853728/?ref_=fn_tt_tt_1	English	USA	8.5	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.85	0.9550561797752808	0.008186320658180181	0.6956521739130435	0.32289628180039137	0.06239702769783625	0.9444444444444444	0.5652706531799707
tt1852001	Mariette Monpierre	Christophe Cherki	Drama	Stana Roumillac	Elza	Teddy Doloir	foreign|french	http://www.imdb.com/title/tt1852001/?ref_=fn_tt_tt_1	French	France	6.7	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.67	0.9438202247191012	7.367688592362163e-05	0.0	0.15264187866927592	0.0	1.0	1.1244173742605477e-05
tt1850418	Nathan Frankowski	Rus Blackwell	Biography|Drama|Music	Corbin Bleu	Day One	Luis Antonio	character name in title|depression|drugs|one word title	http://www.imdb.com/title/tt1850418/?ref_=fn_tt_tt_1	English	USA	6.6	0	0	0	1	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0.6599999999999999	0.9550561797752808	0.00027833490237812614	0.0008260869565217393	0.19960861056751467	0.0015394454341967018	0.7222222222222222	0.001252245875755431
tt1844203	Ruba Nadda	Bonnie Lee Bouman	Drama|Mystery|Romance|Thriller	Saad Siddiqui	Inescapable	Fadia Nadda		http://www.imdb.com/title/tt1844203/?ref_=fn_tt_tt_1	English	Canada	5.2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	1	0	0	1	0	0	0.52	0.9550561797752808	0.00032745282632720723	0.0023913043478260873	0.18199608610567514	0.00036849237890761806	0.9444444444444444	0.0012344919172144748
tt1843866	Anthony Russo	Chris Evans	Action|Adventure|Sci-Fi	Scarlett Johansson	Captain America: The Winter Soldier	Hayley Atwell	conspiracy|heroism|megalomaniac|super soldier|world domination	http://www.imdb.com/title/tt1843866/?ref_=fn_tt_tt_1	English	USA	7.8	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0.78	0.9775280898876404	0.013916745118906308	0.004086956521739129	0.26614481409001955	0.05510331490871439	0.7222222222222222	0.293975371708712
tt1841642	Will Canon	Scott Mechlowicz	Horror|Thriller	Frank Grillo	Demonic	Aaron Yoo	death|detective|house|missing|supernatural	http://www.imdb.com/title/tt1841642/?ref_=fn_tt_tt_1	English	USA	5.3	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0.53	0.9887640449438202	0.00024558961974540544	0.00034782608695652176	0.162426614481409	0.0072419411325811206	0.9444444444444444	0.0043544542314784785
tt1840417	Brian Klugman	Bradley Cooper	Drama|Mystery|Romance|Thriller	J.K. Simmons	The Words	Olivia Wilde	american in paris|book|love|novel|writer	http://www.imdb.com/title/tt1840417/?ref_=fn_tt_tt_1	English	USA	7.1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	1	0	0	1	0	0	0.71	0.9550561797752808	0.0004911792394908109	0.0021304347826086962	0.19960861056751467	0.07819804181322614	0.7222222222222222	0.035293094183566465
tt1840309	Neil Burger	Theo James	Adventure|Mystery|Sci-Fi	Kate Winslet	Divergent	Mekhi Phifer	army|brother sister relationship|dystopia|father son relationship|narrated by character	http://www.imdb.com/title/tt1840309/?ref_=fn_tt_tt_1	English	USA	6.7	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0.67	0.9775280898876404	0.006958372559453154	0.007304347826086956	0.2720156555772994	0.03384343641983768	0.7222222222222222	0.2018376530687125
tt1838722	Robert Heath	Alexander Vlahos	Horror|Mystery	David Oakes	Truth or Die	Jennie Jacques	cabin in the woods|drinking acid|introvert|lesbian kiss|truth or dare	http://www.imdb.com/title/tt1838722/?ref_=fn_tt_tt_1	English	UK	5.6	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0.5599999999999999	0.9550561797752808	8.186320658180181e-05	0.0	0.18786692759295495	0.00186682502702785	1.0	0.0038543843992415506
tt1837709	Akiva Goldsman	William Hurt	Drama|Fantasy|Mystery|Romance	Matt Bomer	Winter's Tale	Kevin Corrigan	black and white photograph|drawing with blood|falling through ice|playing piano|red haired woman	http://www.imdb.com/title/tt1837709/?ref_=fn_tt_tt_1	English	USA	6.2	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	1	1	0	0	0	0	0	0.62	0.9775280898876404	0.00491179239490811	0.0072608695652173925	0.2309197651663405	0.03417995218735249	0.7222222222222222	0.02443418134129973
tt1837703	Bill Condon	Peter Capaldi	Biography|Drama|Thriller	Benedict Cumberbatch	The Fifth Estate	Jamie Blackley	computer hacker|internet|news leak|whistleblowing|wikileaks	http://www.imdb.com/title/tt1837703/?ref_=fn_tt_tt_1	English	USA	6.2	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0.62	0.9662921348314608	0.0022921697842904504	0.016782608695652172	0.25048923679060664	0.05533019658002528	0.9444444444444444	0.01732904713320914
tt1836212	Jason Trost	Jason Trost	Sci-Fi|Thriller	Sean Whalen	All Superheroes Must Die	Nick Principe	arch villain|game of death|kidnapping|superhero	http://www.imdb.com/title/tt1836212/?ref_=fn_tt_tt_1	English	USA	4.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0.4	0.9438202247191012	1.6372641316360364e-06	0.003956521739130435	0.15264187866927592	0.0010262969561311347	1.0	0.0010480753525344366
tt1832382	Asghar Farhadi	Leila Hatami	Drama|Mystery	Shahab Hosseini	A Separation	Peyman Moaadi	alzheimer's disease|caregiver|divorce|iran|iranian	http://www.imdb.com/title/tt1832382/?ref_=fn_tt_tt_1	Persian	Iran	8.4	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0.8400000000000001	0.9438202247191012	4.09316032909009e-05	0.0	0.2407045009784736	0.00380826214730559	0.7222222222222222	0.08984213180065381
tt1828327		Kaitlyn Dever	Comedy	Hector Elizondo	Last Man Standing	Nancy Travis	family relationships|husband wife relationship|live studio audience|sitcom|three word title	http://www.imdb.com/title/tt1828327/?ref_=fn_tt_tt_1	English	USA	7.4	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.74	0.8426966292134831	0.0	0.0	0.058708414872798424	0.0037534450992036295	0.4444444444444444	0.00894444431293364
tt1826590	Steve Pink	Regina Hall	Comedy|Romance	Joe Lo Truglio	About Last Night	Bryan Callen	bedroom|boyfriend girlfriend relationship|hug|interrupted sex|urban setting	http://www.imdb.com/title/tt1826590/?ref_=fn_tt_tt_1	English	USA	6.1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0.61	0.9775280898876404	0.0010232900822725226	0.0016521739130434785	0.19569471624266144	0.0042635481857079775	0.9444444444444444	0.010048148735563072
tt1823672	Neill Blomkamp	Sharlto Copley	Action|Crime|Drama|Sci-Fi|Thriller	Hugh Jackman	Chappie	Jose Pablo Cantillo	artificial intelligence|consciousness|future|mind uploading|robot	http://www.imdb.com/title/tt1823672/?ref_=fn_tt_tt_1	English	USA	6.9	1	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0.6900000000000001	0.9887640449438202	0.004011297122508289	0.02878260869565217	0.2348336594911937	0.035099660438840934	0.9444444444444444	0.1023604479678819
tt1823664	Will Gluck	Dorian Missick	Comedy|Drama|Family|Musical	Quvenzhané Wallis	Annie	David Zayas	billionaire|business tycoon|mayoral candidate|penthouse|reference to star trek	http://www.imdb.com/title/tt1823664/?ref_=fn_tt_tt_1	English	USA	5.2	0	0	0	0	1	0	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0.52	0.9775280898876404	0.005321108427817117	0.003782608695652174	0.2309197651663405	0.0073028489638055204	0.4444444444444444	0.014638138817018238
tt1821694	Dean Parisot	Anthony Hopkins	Action|Comedy|Crime|Thriller	Bruce Willis	RED 2	Garrick Hagon	cia|cia agent|rescue|russian|team	http://www.imdb.com/title/tt1821694/?ref_=fn_tt_tt_1	English	USA	6.7	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0.67	0.9662921348314608	0.006876509352871352	0.001	0.2270058708414873	0.038402387586984	0.7222222222222222	0.07399613200423254
tt1821658	Peter Lepeniotis	Brendan Fraser	Adventure|Animation|Comedy|Family	Liam Neeson	The Nut Job	Sarah Gadon	bank robbery|heist|raccoon|rat|squirrel	http://www.imdb.com/title/tt1821658/?ref_=fn_tt_tt_1	English	Canada	5.8	0	1	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0.58	0.9775280898876404	0.003438254676435676	0.0003043478260869565	0.16634050880626222	0.0286190671965648	0.4444444444444444	0.011567887586668909
tt1821549	Alexander Payne	Bruce Dern	Adventure|Comedy|Drama	Devin Ratray	Nebraska	Will Forte	aging|billings montana|lincoln nebraska|nebraska|pickup truck	http://www.imdb.com/title/tt1821549/?ref_=fn_tt_tt_1	English	USA	7.8	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.78	0.9662921348314608	0.0009823584789816217	0.031695652173913035	0.22504892367906065	0.005783198574756749	0.9444444444444444	0.05390220172757853
tt1817273	Derek Cianfrance	Ben Mendelsohn	Crime|Drama|Thriller	Ryan Gosling	The Place Beyond the Pines	Angelo Anthony Pizza	bank|carnival|motorcycle|police|rookie cop	http://www.imdb.com/title/tt1817273/?ref_=fn_tt_tt_1	English	USA	7.3	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0.73	0.9550561797752808	0.0012279480987270274	0.013478260869565216	0.273972602739726	0.05240052989813165	0.9444444444444444	0.11076694733702458
tt1816518	Stéphane Aubier	Megan Mullally	Animation|Comedy|Crime|Drama|Family	Mackenzie Foy	Ernest & Celestine	Lambert Wilson	bear|dentist|friendship|mouse|prejudice	http://www.imdb.com/title/tt1816518/?ref_=fn_tt_tt_1	French	France	7.9	0	0	1	0	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0.79	0.9550561797752808	0.0007858867831852974	8.695652173913044e-05	0.15655577299412915	0.010398489485785634	0.4444444444444444	0.00711874557630533
tt1815862	M. Night Shyamalan	Zoë Kravitz	Action|Adventure|Sci-Fi	Will Smith	After Earth	Glenn Morshower	box office flop|father son team|fear|race against time|real life father and son playing father and son	http://www.imdb.com/title/tt1815862/?ref_=fn_tt_tt_1	English	USA	4.9	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0.4900000000000001	0.9662921348314608	0.010642216855634237	0.0	0.19569471624266144	0.02157355381968237	0.7222222222222222	0.09393027665401796
tt1814621	Paul Weitz	Sarita Choudhury	Comedy|Drama|Romance	Tina Fey	Admission	Christopher Evan Welch	adoption|female protagonist|princeton university|wedding|working women	http://www.imdb.com/title/tt1814621/?ref_=fn_tt_tt_1	English	USA	5.7	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0.5700000000000001	0.9662921348314608	0.0010642216855634237	0.003478260869565217	0.20939334637964774	0.0045741781249524155	0.7222222222222222	0.016909461913024542
tt1810683	Alejandro Monteverde	Cary-Hiroyuki Tagawa	Drama|War	Tom Wilkinson	Little Boy	Michael Rapaport		http://www.imdb.com/title/tt1810683/?ref_=fn_tt_tt_1	English	Mexico	7.4	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0.74	0.9887640449438202	0.0016372641316360359	0.0016521739130434785	0.20743639921722112	0.008686979428380004	0.7222222222222222	0.009455758318913174
tt1809398	Angelina Jolie Pitt	Jack O'Connell	Biography|Drama|Sport|War	Finn Wittrock	Unbroken	Alex Russell	emaciation|male nudity|plane crash|prisoner of war|torture	http://www.imdb.com/title/tt1809398/?ref_=fn_tt_tt_1	English	USA	7.2	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0.72	0.9775280898876404	0.005321108427817117	0.4782608695652174	0.26810176125244617	0.004473680203432156	0.7222222222222222	0.06130382704330309
tt1800741	Scott Speer	Stephen Boss	Drama|Music|Romance	Ryan Guzman	Step Up Revolution	Misha Gabriel Hamilton	3 dimensional|dance|dancer|dancing|flash mob	http://www.imdb.com/title/tt1800741/?ref_=fn_tt_tt_1	English	USA	6.5	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0.65	0.9550561797752808	0.00270148581719946	0.0015217391304347824	0.1937377690802348	0.007404869581106391	0.7222222222222222	0.026864106466938573
tt1800337	Antonio Simoncini	Joe Egan	Crime|Mystery|Thriller	Ray Winstone	Lords of London	Glen Murphy	gang leader|italian woman|period piece|purgatory|suicide	http://www.imdb.com/title/tt1800337/?ref_=fn_tt_tt_1	English	UK	3.1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0.31	0.9775280898876404	0.00028160943064139824	0.0	0.1761252446183953	0.0018013491084616204	0.9444444444444444	0.00036099715699943895
tt1800246	Tom Gormican	Lola Glaudini	Comedy|Romance	Mackenzie Davis	That Awkward Moment	Josh Pais	dating|divorce|father daughter relationship|mother daughter relationship|party	http://www.imdb.com/title/tt1800246/?ref_=fn_tt_tt_1	English	USA	6.1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0.61	0.9775280898876404	0.0006549056526544145	0.0008260869565217393	0.18395303326810172	0.0015592404793446318	0.9444444444444444	0.04544480767728512
tt1800241	David O. Russell	Christian Bale	Crime|Drama	Jennifer Lawrence	American Hustle	Bradley Cooper	based on true story|con artist|drunk wife|fbi investigation|scam	http://www.imdb.com/title/tt1800241/?ref_=fn_tt_tt_1	English	USA	7.3	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.73	0.9662921348314608	0.0032745282632720718	0.03204347826086956	0.2700587084148728	0.12640202213999666	0.9444444444444444	0.2121100934805097
tt1799508	Ryan Smith	Madison Lintz	Fantasy|Horror|Mystery|Thriller	Sandra Ellis Lafferty	After	Karolina Wydra	coma|crash	http://www.imdb.com/title/tt1799508/?ref_=fn_tt_tt_1	English	USA	5.4	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0	0	0	1	0	0	0.54	0.9550561797752808	5.321108427817118e-05	0.00017391304347826088	0.1761252446183953	0.002364746547287317	0.7222222222222222	0.0021890630880998766
tt1798709	Spike Jonze	Brian Johnson	Drama|Romance|Sci-Fi	Scarlett Johansson	Her	Matt Letscher	divorce|female frontal nudity|future|loneliness|operating system	http://www.imdb.com/title/tt1798709/?ref_=fn_tt_tt_1	English	USA	8.0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0.8	0.9662921348314608	0.0018828537513814413	0.0	0.2465753424657534	0.029477867616828832	0.9444444444444444	0.21016307602718487
tt1798684	Antoine Fuqua	50 Cent	Drama|Sport	Jake Gyllenhaal	Southpaw	Oona Laurence	boxer|boxing training|death of wife|male in shower|rage	http://www.imdb.com/title/tt1798684/?ref_=fn_tt_tt_1	English	USA	7.5	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0.75	0.9887640449438202	0.002455896197454055	0.036739130434782614	0.24266144814090015	0.025704627472477273	0.9444444444444444	0.08707014707379256
tt1798291	Chad Hartigan	Paul Eenhoorn	Drama	Jan Haley	This Is Martin Bonner	Demetrius Grosse	estranged daughter|friendship|nevada|prisoner|unlikely friendship	http://www.imdb.com/title/tt1798291/?ref_=fn_tt_tt_1	English	USA	6.6	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.6599999999999999	0.9662921348314608	3.4382546764356766e-06	0.00013043478260869564	0.162426614481409	0.0021896365325171684	0.9444444444444444	0.00043378838701735865
tt1798243	William H. Macy	Felicity Huffman	Comedy|Drama|Music	Billy Crudup	Rudderless	David Adam Flannery	demo tape|directed by cast member|grieving father|guitar|guitar player	http://www.imdb.com/title/tt1798243/?ref_=fn_tt_tt_1	English	USA	7.5	0	0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0.75	0.9775280898876404	0.00040931603290900897	0.0	0.2054794520547945	0.003024073820291444	0.9444444444444444	0.00749927208769982
tt1792647	Andrew Adamson	Erica Linz	Fantasy	Dallas Barnett	Cirque du Soleil: Worlds Away	Igor Zaripov	aerialist|circus|cirque du soleil|clown|surrealism	http://www.imdb.com/title/tt1792647/?ref_=fn_tt_tt_1	English	USA	6.8	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0.6799999999999999	0.9550561797752808	0.0	0.003478260869565217	0.1780821917808219	0.0008207330257487856	0.4444444444444444	0.004201770188026257
tt1791682	Noah Baumbach	Maria Dizzia	Comedy|Drama	Naomi Watts	While We're Young	Dree Hemingway	documentary filmmaker|documentary filmmaking|father in law|generation z|hipster	http://www.imdb.com/title/tt1791682/?ref_=fn_tt_tt_1	English	USA	6.3	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.63	0.9775280898876404	0.0008186320658180179	0.01682608695652174	0.1898238747553816	0.009626482725016369	0.9444444444444444	0.017946293091816373
tt1791528	Paul Thomas Anderson	Katherine Waterston	Comedy|Crime|Drama|Mystery|Romance	Martin Dew	Inherent Vice	Serena Scott Thomas	1960s|based on novel|ex boyfriend ex girlfriend relationship|southern california|voice over narration	http://www.imdb.com/title/tt1791528/?ref_=fn_tt_tt_1	English	USA	6.7	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0.67	0.9775280898876404	0.0016372641316360359	0.0	0.2896281800391389	0.0010765459168912642	0.9444444444444444	0.036653047407803695
tt1790886	Jay Roach	Thomas Middleditch	Comedy	Will Ferrell	The Campaign	Katherine LaNasa	campaigning|congressman|north carolina|title at the end|u.s. congressman	http://www.imdb.com/title/tt1790886/?ref_=fn_tt_tt_1	English	USA	6.2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.62	0.9550561797752808	0.007777004625271172	0.005043478260869565	0.16634050880626222	0.014116912582035238	0.9444444444444444	0.0631981744196231
tt1790885	Kathryn Bigelow	Harold Perrineau	Drama|History|Thriller	Jennifer Ehle	Zero Dark Thirty	Parker Sawyers	al qaeda|cia|interrogation|lie|navy seal	http://www.imdb.com/title/tt1790885/?ref_=fn_tt_tt_1	English	USA	7.4	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0.74	0.9550561797752808	0.0032745282632720718	0.0	0.3072407045009785	0.004201117658702968	0.9444444444444444	0.12784743905066032
tt1790864	Wes Ball	Aml Ameen	Action|Mystery|Sci-Fi|Thriller	Ki Hong Lee	The Maze Runner	Jacob Latimore	based on novel|concrete wall|maze|open ended|teenage boy	http://www.imdb.com/title/tt1790864/?ref_=fn_tt_tt_1	English	USA	6.8	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	0	0	0.6799999999999999	0.9775280898876404	0.002783349023781261	0.0020434782608695647	0.22113502935420745	0.002714966576827616	0.7222222222222222	0.1839919657419616
tt1788391	Ben Wheatley	Ben Crompton	Crime|Horror|Thriller	MyAnna Buring	Kill List	Neil Maskell	female full frontal nudity|hitman|knee breaking|male full frontal nudity|sniper	http://www.imdb.com/title/tt1788391/?ref_=fn_tt_tt_1	English	UK	6.3	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0.63	0.9438202247191012	4.09316032909009e-05	0.009304347826086957	0.1859099804305284	0.0019323009455940801	1.0	0.015238814414320581
tt1781922	John Erick Dowdle	Claire Geare	Action|Thriller	Sterling Jerins	No Escape	Sahajak Boonthanakit	asia|fictional country|hotel|rebellion|revolution	http://www.imdb.com/title/tt1781922/?ref_=fn_tt_tt_1	English	USA	6.8	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0.6799999999999999	0.9887640449438202	0.00040931603290900897	0.0028695652173913047	0.20156555772994128	0.0003943782071779879	0.9444444444444444	0.02880579773270113
tt1781784	Tom Putnam	Donald Austin	Documentary	Brendan Doogie Milewski	Burn	Craig Dougherty	abandoned building|detroit michigan|firefighter|michigan|urban setting	http://www.imdb.com/title/tt1781784/?ref_=fn_tt_tt_1	English	USA	7.5	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.75	0.9550561797752808	1.8419221480905408e-05	0.0006521739130434782	0.16829745596868886	3.0453915612199836e-06	1.0	0.00034028420536832363
tt1781769	Joe Wright	Guro Nagelhus Schia	Drama|Romance	Kelly Macdonald	Anna Karenina	Matthew Macfadyen	dance|infidelity|marriage|russia|russian	http://www.imdb.com/title/tt1781769/?ref_=fn_tt_tt_1	English	UK	6.6	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0.6599999999999999	0.9550561797752808	0.0	0.01982608695652174	0.25244618395303325	0.0030986859135413336	0.9444444444444444	0.04195023683780694
tt1778304	Henry Joost	Sprague Grayden	Horror	Johanna Braddy	Paranormal Activity 3	Christopher Nicholas Smith	animate object|imaginary friend|reference to macgyver|whispering|woman wearing only a man's shirt	http://www.imdb.com/title/tt1778304/?ref_=fn_tt_tt_1	English	USA	5.8	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0.58	0.9438202247191012	0.00040931603290900897	0.0010434782608695651	0.18395303326810172	0.0036103116958262904	0.9444444444444444	0.04546670422615229
tt1772422	Sacha Bennett	Jenny Agutter	Comedy	Bob Hoskins	Outside Bet	Vincent Regan		http://www.imdb.com/title/tt1772422/?ref_=fn_tt_tt_1	English	UK	4.8	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.48	0.9550561797752808	0.0006139740493635137	0.0009565217391304348	0.19765166340508805	0.0109725457950756	1.0	0.00014380706418174371
tt1772408	Christopher M. Bessette	John Billingsley	Drama|Thriller	Mira Sorvino	Trade of Innocents	Trieu Tran	angkor wat|human trafficking|sex slavery|sex tourism	http://www.imdb.com/title/tt1772408/?ref_=fn_tt_tt_1	English	USA	5.4	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0.54	0.9550561797752808	0.0	0.0	0.17221135029354204	0.0021972500114202185	0.7222222222222222	0.0004426653662878367
tt1772341	Rich Moore	Sarah Silverman	Adventure|Animation|Comedy|Family|Sci-Fi	Jack McBrayer	Wreck-It Ralph	Joe Lo Truglio	arcade|candy|glitch|king|medal	http://www.imdb.com/title/tt1772341/?ref_=fn_tt_tt_1	English	USA	7.8	0	1	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0.78	0.9550561797752808	0.0135074290859973	0.0028695652173913047	0.19765166340508805	0.0067775189194950744	0.4444444444444444	0.16128524456669688
tt1772288	Dan Fogelman	Jennifer Garner	Comedy|Drama|Music	Al Pacino	Danny Collins	Melissa Benoist	entertainer|inspiration|lost opportunity|pregnant mother|rock star	http://www.imdb.com/title/tt1772288/?ref_=fn_tt_tt_1	English	USA	7.1	0	0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0.71	0.9887640449438202	0.0008186320658180179	0.004434782608695652	0.20743639921722112	0.028492683446774168	0.9444444444444444	0.012315329241243156
tt1772261	Derick Martini	Bella Heathcote	Drama|Horror|Mystery|Thriller	Kevin Zegers	The Curse of Downers Grove	Tom Arnold		http://www.imdb.com/title/tt1772261/?ref_=fn_tt_tt_1	English	USA	4.5	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	1	0	0	0	1	0	0	0.45	0.9887640449438202	0.0001637264131636036	0.8695652173913043	0.17416829745596868	0.007564752638070438	1.0	0.0006154705627531418
tt1772240	Gonzalo López-Gallego	Ryan Robbins	Horror|Mystery|Sci-Fi|Thriller	Warren Christie	Apollo 18	Andrew Airlie	cosmonaut|footprint|found footage|moon|secret mission	http://www.imdb.com/title/tt1772240/?ref_=fn_tt_tt_1	English	USA	5.2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	1	0	1	0	0	0.52	0.9438202247191012	0.00040931603290900897	0.0007391304347826087	0.16829745596868886	0.002314497586527188	0.7222222222222222	0.02794887333379099
tt1772230	Li Zhang	Joan Chen	Action|Adventure|Drama|History|War	Bingbing Li	1911	Jaycee Chan	china|disarming someone|qing dynasty|stabbed with a bayonet|war violence	http://www.imdb.com/title/tt1772230/?ref_=fn_tt_tt_1	Mandarin	China	6.0	1	1	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0.6	0.9438202247191012	0.0014735377184724324	0.0	0.23679060665362034	0.002873326938011055	0.9444444444444444	0.00276369954620882
