id	director_name	num_critic_for_reviews	duration	director_facebook_likes	actor_3_facebook_likes	actor_2_name	actor_1_facebook_likes	gross	genres	actor_1_name	movie_title	num_voted_users	cast_total_facebook_likes	actor_3_name	plot_keywords	movie_imdb_link	num_user_for_reviews	language	country	content_rating	budget	title_year	actor_2_facebook_likes	imdb_score	movie_facebook_likes	genre_action	genre_adventure	genre_animation	genre_biography	genre_comedy	genre_crime	genre_documentary	genre_drama	genre_family	genre_fantasy	genre_film-noir	genre_history	genre_horror	genre_music	genre_musical	genre_mystery	genre_romance	genre_sci-fi	genre_sport	genre_thriller	genre_war	genre_western	adj_imdb_score	adj_title_year	adj_budget	adj_director_facebook_likes	adj_duration	adj_gross	adj_actor_1_facebook_likes	adj_actor_2_facebook_likes	adj_actor_3_facebook_likes	adj_movie_facebook_likes	adj_cast_total_facebook_likes	adj_content_rating	adj_num_voted_users
tt0988595	Anne Fletcher	175.0	111.0	98.0	71.0	Bern Cohen	2000.0	76806312.0	Comedy|Romance	Judy Greer	27 Dresses	124501	2978	Yetta Gottesman	boss|bridesmaid|friend|love|wedding	http://www.imdb.com/title/tt0988595/?ref_=fn_tt_tt_1	154.0	English	USA	13	30000000.0	2008.0	805.0	6.1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0.61	0.9101123595505618	0.0024558961974540544	0.004260869565217392	0.2172211350293542	0.10099371662030102	0.003125	0.005875912408759124	0.0030869565217391303	0.0	0.004534588034656556	0.7222222222222222	0.0736795197435855
tt0988045	Guy Ritchie	415.0	128.0	0.0	727.0	Eddie Marsan	21000.0	209019489.0	Action|Adventure|Crime|Mystery|Thriller	Robert Downey Jr.	Sherlock Holmes	477300	23996	Robert Maillet	black magic|bridge construction|professor moriarty|scotland yard inspector|sherlock holmes	http://www.imdb.com/title/tt0988045/?ref_=fn_tt_tt_1	621.0	English	USA	13	90000000.0	2009.0	979.0	7.6	20000	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0.76	0.9213483146067416	0.007367688592362163	0.0	0.25048923679060664	0.274842711367083	0.0328125	0.007145985401459854	0.03160869565217391	0.05730659025787966	0.036538607951517366	0.7222222222222222	0.2824654803866102
tt0986263	Jonathan Mostow	258.0	89.0	84.0	1000.0	Devin Ratray	13000.0	38542418.0	Action|Sci-Fi|Thriller	Bruce Willis	Surrogates	151424	18132	Boris Kodjoe	android|fbi agent|future|murder|robot	http://www.imdb.com/title/tt0986263/?ref_=fn_tt_tt_1	252.0	English	USA	13	80000000.0	2009.0	1000.0	6.3	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0.63	0.9213483146067416	0.006549056526544144	0.0036521739130434784	0.17416829745596868	0.05067997590293346	0.0203125	0.0072992700729927005	0.043478260869565216	0.0	0.027609519894020374	0.7222222222222222	0.08961251393685746
tt0985699	Bryan Singer	269.0	121.0	0.0	919.0	Tom Wilkinson	10000.0	83077470.0	Drama|History|Thriller|War	Tom Cruise	Valkyrie	183247	14165	Thomas Kretschmann	american actor playing foreigner|assassination|conspiracy|military|nazis	http://www.imdb.com/title/tt0985699/?ref_=fn_tt_tt_1	440.0	English	USA	13	75000000.0	2008.0	1000.0	7.1	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	1	0	0.71	0.9101123595505618	0.006139740493635136	0.0	0.23679060665362034	0.10923975184111898	0.015625	0.0072992700729927005	0.03995652173913043	0.0	0.021568985732340534	0.7222222222222222	0.10844532135848556
tt0985694	Ethan Maniquis	391.0	105.0	20.0	844.0	Don Johnson	22000.0	26589953.0	Action|Crime|Thriller	Robert De Niro	Machete	165792	26233	Cheech Marin	machete|mexican|mexico|priest|texas	http://www.imdb.com/title/tt0985694/?ref_=fn_tt_tt_1	392.0	English	USA	17	10500000.0	2010.0	982.0	6.7	44000	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0.67	0.9325842696629213	0.000859563669108919	0.0008695652173913044	0.2054794520547945	0.034963508965631926	0.034375	0.007167883211678832	0.036695652173913046	0.12607449856733524	0.03994487841274192	0.9444444444444444	0.09811547648073932
tt0983983		12.0	7.0	0.0	3.0	John Sparkes	45.0	0.0	Animation|Comedy|Family	Justin Fletcher	Shaun the Sheep	7968	55	Kate Harbour	farmer|mischief|no dialog|sheep|sheepdog	http://www.imdb.com/title/tt0983983/?ref_=fn_tt_tt_1	12.0	English	UK	0	0.0	2002.0	7.0	8.3	834	0	0	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0.8300000000000001	0.8426966292134831	0.0	0.0	0.0136986301369863	0.0	7.03125e-05	5.1094890510948905e-05	0.00013043478260869564	0.002389684813753582	8.374826793354956e-05	0.0	0.004715451388477917
tt0983193	Steven Spielberg	440.0	107.0	14000.0	845.0	Mackenzie Crook	2000.0	77564037.0	Action|Adventure|Family|Mystery	Toby Jones	The Adventures of Tintin	177383	4631	Tony Curran	captain|morocco|ship|tintin|treasure	http://www.imdb.com/title/tt0983193/?ref_=fn_tt_tt_1	447.0	English	USA	8	135000000.0	2011.0	871.0	7.4	44000	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0.74	0.9438202247191011	0.011051532888543244	0.6086956521739131	0.20939334637964774	0.1019900600448638	0.003125	0.006357664233576642	0.03673913043478261	0.12607449856733524	0.007051604160004873	0.4444444444444444	0.10497501426234669
tt0981227	Peter Sollett	166.0	90.0	6.0	617.0	Alexis Dziena	904.0	31487293.0	Comedy|Drama|Music|Romance	Ari Graynor	Nick and Norah's Infinite Playlist	74887	2807	Aaron Yoo	band|gay|gay friend|love|night	http://www.imdb.com/title/tt0981227/?ref_=fn_tt_tt_1	129.0	English	USA	13	9000000.0	2008.0	715.0	6.7	0	0	0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0.67	0.9101123595505618	0.0007367688592362163	0.0002608695652173913	0.1761252446183953	0.04140309127695635	0.0014125	0.005218978102189781	0.02682608695652174	0.0	0.004274207056172248	0.7222222222222222	0.044318023108552436
tt0981072	Neil Burger	57.0	115.0	168.0	322.0	Katherine LaNasa	697.0	183088.0	Comedy|Drama|War	John Heard	The Lucky Ones	11704	2243	Mark L. Young	college tuition|guitar|road trip|soldier|stranded	http://www.imdb.com/title/tt0981072/?ref_=fn_tt_tt_1	36.0	English	USA	17	15000000.0	2008.0	329.0	7.0	702	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0.7	0.9101123595505618	0.0012279480987270272	0.007304347826086957	0.22504892367906065	0.00024074502611943759	0.0010890625	0.0024014598540145985	0.014	0.002011461318051576	0.003415406635908212	0.9444444444444444	0.006926411025444974
tt0980970	Michael Apted	228.0	113.0	150.0	59.0	Shane Rangi	531.0	104383624.0	Adventure|Family|Fantasy	Bruce Spence	The Chronicles of Narnia: The Voyage of the Dawn Treader	106446	764	Laura Brent	dragon|king|mouse|quest|warrior	http://www.imdb.com/title/tt0980970/?ref_=fn_tt_tt_1	227.0	English	USA	8	155000000.0	2010.0	82.0	6.3	11000	0	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0.63	0.9325842696629213	0.01268879702017928	0.006521739130434782	0.22113502935420742	0.13725551803679953	0.0008296875	0.0005985401459854014	0.0025652173913043477	0.03151862464183381	0.0011633395763860337	0.4444444444444444	0.06299459569502014
tt0979434	Erik White	62.0	99.0	17.0	826.0	Loretta Devine	918.0	24708699.0	Comedy	Brandon T. Jackson	Lottery Ticket	7991	4797	Shad Moss	block party|eurocopter ec120 colibri|fortune cookie|lottery ticket|reverend	http://www.imdb.com/title/tt0979434/?ref_=fn_tt_tt_1	30.0	English	USA	13	0.0	2010.0	912.0	4.9	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.49000000000000005	0.9325842696629213	0.0	0.0007391304347826087	0.19373776908023482	0.032489821212380504	0.001434375	0.0066569343065693435	0.03591304347826087	0.0	0.007304371659586131	0.7222222222222222	0.00472906275669265
tt0978764	Zack Snyder	435.0	128.0	0.0	826.0	Abbie Cornish	4000.0	36381716.0	Action|Fantasy	Jon Hamm	Sucker Punch	197584	7067	Scott Glenn	alternate reality|escape|girl gang|prostitution|samurai	http://www.imdb.com/title/tt0978764/?ref_=fn_tt_tt_1	918.0	English	USA	13	82000000.0	2011.0	2000.0	6.1	42000	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0.61	0.9438202247191011	0.006712782939707749	0.0	0.25048923679060664	0.047838837983319275	0.00625	0.014598540145985401	0.03591304347826087	0.12034383954154727	0.010760891081570812	0.7222222222222222	0.11692993814520844
tt0978759	Courtney Hunt	181.0	97.0	33.0	229.0	Michael O'Keefe	496.0	2508841.0	Crime|Drama	Charlie McDermott	Frozen River	21746	994	Misty Upham	border|mohawk|money|new york|river	http://www.imdb.com/title/tt0978759/?ref_=fn_tt_tt_1	93.0	English	USA	17	1000000.0	2008.0	238.0	7.2	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.72	0.9101123595505618	8.186320658180181e-05	0.0014347826086956522	0.1898238747553816	0.0032989108629430434	0.000775	0.0017372262773722629	0.009956521739130435	0.0	0.001513559605926332	0.9444444444444444	0.012869252747720984
tt0977855	Doug Liman	214.0	108.0	218.0	405.0	Ty Burrell	6000.0	9528092.0	Biography|Drama|Thriller	Naomi Watts	Fair Game	38513	10191	Brooke Smith	bush administration|cia|interview|iraq|new york times	http://www.imdb.com/title/tt0977855/?ref_=fn_tt_tt_1	127.0	English	USA	13	22000000.0	2010.0	3000.0	6.8	9000	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0.6799999999999999	0.9325842696629213	0.0018009905447996398	0.009478260869565217	0.21135029354207435	0.01252862425395659	0.009375	0.021897810218978103	0.017608695652173913	0.025787965616045846	0.015517792700196428	0.7222222222222222	0.0227919401762613
tt0976247	S.R. Bindler	26.0	85.0	0.0	499.0	Scott Glenn	11000.0	36497.0	Comedy	Matthew McConaughey	Surfer, Dude	7367	14599	Sarah Wright	barefoot|endorsement|surfboard|virtual reality|waves	http://www.imdb.com/title/tt0976247/?ref_=fn_tt_tt_1	37.0	English	USA	17	6000000.0	2008.0	826.0	4.7	850	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.47000000000000003	0.9101123595505618	0.0004911792394908109	0.0	0.16634050880626222	4.799042656144102e-05	0.0171875	0.006029197080291971	0.021695652173913043	0.0024355300859598855	0.022229835701125272	0.9444444444444444	0.004359780419040765
tt0976238	Walt Becker	124.0	88.0	12.0	931.0	Bernie Mac	49000.0	49474048.0	Comedy|Family	Robin Williams	Old Dogs	31191	53370	Ann-Margret	best friend|business deal|impulse|public relations|twin	http://www.imdb.com/title/tt0976238/?ref_=fn_tt_tt_1	120.0	English	USA	8	35000000.0	2009.0	1000.0	5.4	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0.54	0.9213483146067416	0.0028652122303630635	0.0005217391304347826	0.17221135029354206	0.06505413231885382	0.0765625	0.0072992700729927005	0.04047826086956522	0.0	0.08126627381115527	0.4444444444444444	0.01845879069503197
tt0976222	Todd Graff	79.0	111.0	650.0	181.0	Charlie Saxton	690.0	5205343.0	Comedy|Drama|Family|Music|Romance	Scott Porter	Bandslam	11958	1573	Ryan Donowho	battle of the bands|high school|rock 'n' roll|school|teenager	http://www.imdb.com/title/tt0976222/?ref_=fn_tt_tt_1	39.0	English	USA	8	20000000.0	2009.0	224.0	6.4	1000	0	0	0	0	1	0	0	1	1	0	0	0	0	1	0	0	1	0	0	0	0	0	0.64	0.9213483146067416	0.001637264131636036	0.02826086956521739	0.2172211350293542	0.006844579855018525	0.001078125	0.001635036496350365	0.007869565217391305	0.0028653295128939827	0.0023952004628995174	0.4444444444444444	0.007076727874425068
tt0976051	Stephen Daldry	299.0	124.0	335.0	50.0	David Kross	14000.0	34180954.0	Drama|Romance	Kate Winslet	The Reader	189812	14504	Susanne Lothar	love|reading|teaching oneself to read|trial|war crime	http://www.imdb.com/title/tt0976051/?ref_=fn_tt_tt_1	370.0	English	USA	17	32000000.0	2008.0	388.0	7.6	15000	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0.76	0.9101123595505618	0.002619622610617658	0.014565217391304348	0.24266144814090018	0.04494502459755579	0.021875	0.002832116788321168	0.002173913043478261	0.04297994269340974	0.022085179601967323	0.9444444444444444	0.11233047928586477
tt0976025	James David Pasternak	17.0	85.0	0.0	924.0	Sarah Silverman	49000.0	7826.0	Comedy|Documentary	Robin Williams	Certifiably Jonathan	132	54484	Jonathan Winters	las vegas nevada|museum|reference to mr. rogers|reference to vincent van gogh|talking about suicide	http://www.imdb.com/title/tt0976025/?ref_=fn_tt_tt_1	2.0	English	USA	18	1200000.0	2007.0	931.0	6.2	87	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.62	0.898876404494382	9.823584789816217e-05	0.0	0.16634050880626222	1.029051917335226e-05	0.0765625	0.006795620437956205	0.04017391304347826	0.0002492836676217765	0.0829625569107548	1.0	7.811741758020647e-05
tt0974661	Burr Steers	191.0	102.0	23.0	651.0	Hunter Parrish	2000.0	64149837.0	Comedy|Drama|Family|Fantasy|Romance	Matthew Perry	17 Again	146899	7009	Thomas Lennon	adult as child|father son relationship|high school student|janitor|school	http://www.imdb.com/title/tt0974661/?ref_=fn_tt_tt_1	185.0	English	USA	13	20000000.0	2009.0	2000.0	6.4	0	0	0	0	0	1	0	0	1	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0.64	0.9213483146067416	0.001637264131636036	0.001	0.19960861056751467	0.08435153687911094	0.003125	0.014598540145985401	0.028304347826086956	0.0	0.010672574726295434	0.7222222222222222	0.08693462519026325
tt0972558	Fedor Bondarchuk	14.0	115.0	35.0	30.0	Fedor Bondarchuk	463.0	0.0	Action|Adventure|Sci-Fi	Yuliya Snigir	Obitaemyy ostrov	4387	599	Aleksey Serebryakov	22nd century|first part|friend|guard|space opera	http://www.imdb.com/title/tt0972558/?ref_=fn_tt_tt_1	21.0	Russian	Russia	18	29500000.0	2009.0	35.0	5.3	240	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0.53	0.9213483146067416	0.0024149645941631535	0.0015217391304347826	0.22504892367906065	0.0	0.0007234375	0.00025547445255474455	0.0013043478260869566	0.0006876790830945558	0.0009120947725853852	1.0	0.002596220537305801
tt0971209	David Twohy	160.0	108.0	123.0	690.0	Milla Jovovich	26000.0	15483540.0	Adventure|Mystery|Thriller	Chris Hemsworth	A Perfect Getaway	56338	41359	Marley Shelton	cliff|hawaii|island|newlywed|waterfall	http://www.imdb.com/title/tt0971209/?ref_=fn_tt_tt_1	215.0	English	USA	17	14000000.0	2009.0	14000.0	6.5	4000	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0.65	0.9213483146067416	0.0011460848921452252	0.005347826086956522	0.21135029354207435	0.0203595278867067	0.040625	0.10218978102189781	0.03	0.011461318051575931	0.06297717479024866	0.9444444444444444	0.033340750542679334
tt0970866	Paul Weitz	180.0	98.0	80.0	708.0	Blythe Danner	22000.0	148383780.0	Comedy|Romance	Robert De Niro	Little Fockers	85531	24082	Teri Polo	birthday|critically bashed|male nurse|nurse|suspicion	http://www.imdb.com/title/tt0970866/?ref_=fn_tt_tt_1	152.0	English	USA	13	100000000.0	2010.0	713.0	5.5	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0.55	0.9325842696629213	0.008186320658180181	0.0034782608695652175	0.1917808219178082	0.19511195158503494	0.034375	0.0052043795620437955	0.030782608695652174	0.0	0.03666955978864982	0.7222222222222222	0.05061712759888363
tt0970416	Scott Derrickson	276.0	104.0	301.0	71.0	Jon Hamm	18000.0	79363785.0	Drama|Sci-Fi|Thriller	Keanu Reeves	The Day the Earth Stood Still	139426	22194	Juan Riedinger	alien|earth|giant robot|military|scientist	http://www.imdb.com/title/tt0970416/?ref_=fn_tt_tt_1	698.0	English	USA	13	80000000.0	2008.0	4000.0	5.5	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0.55	0.9101123595505618	0.006549056526544144	0.01308695652173913	0.2035225048923679	0.10435657439462132	0.028125	0.029197080291970802	0.0030869565217391303	0.0	0.03379471015485816	0.7222222222222222	0.08251211411771112
tt0970411	Gil Kenan	118.0	90.0	27.0	260.0	Toby Jones	13000.0	7871693.0	Adventure|Family|Fantasy|Sci-Fi	Bill Murray	City of Ember	52908	15494	Harry Treadaway	box|food|mayor|pipeworks|scientist	http://www.imdb.com/title/tt0970411/?ref_=fn_tt_tt_1	102.0	English	USA	8	55000000.0	2008.0	2000.0	6.5	0	0	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0.65	0.9101123595505618	0.004502476361999099	0.0011739130434782609	0.1761252446183953	0.010350601551653817	0.0203125	0.014598540145985401	0.011304347826086957	0.0	0.023592648424771216	0.4444444444444444	0.03131088128283003
tt0970179	Martin Scorsese	682.0	126.0	17000.0	1000.0	Christopher Lee	17000.0	73820094.0	Adventure|Drama|Family|Mystery	Chloë Grace Moretz	Hugo	245333	36017	Ray Winstone	automaton|mechanical|railway station|steampunk|train	http://www.imdb.com/title/tt0970179/?ref_=fn_tt_tt_1	678.0	English	USA	8	170000000.0	2011.0	16000.0	7.5	42000	0	1	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0.75	0.9438202247191011	0.013916745118906308	0.7391304347826086	0.2465753424657534	0.09706709592201203	0.0265625	0.11678832116788321	0.043478260869565216	0.12034383954154727	0.05484293393023008	0.4444444444444444	0.14518773035761207
tt0968264	Robert Redford	199.0	122.0	0.0	939.0	Tom Wilkinson	18000.0	11538204.0	Crime|Drama|History	Robin Wright	The Conspirator	23696	21163	Stephen Root	john wilkes booth|lawyer|lincoln assassination|trial|truth	http://www.imdb.com/title/tt0968264/?ref_=fn_tt_tt_1	135.0	English	USA	13	25000000.0	2010.0	1000.0	7.0	0	0	0	0	0	0	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0.7	0.9325842696629213	0.0020465801645450452	0.0	0.23874755381604695	0.015171749231797819	0.028125	0.0072992700729927005	0.04082608695652174	0.0	0.032224810805049256	0.7222222222222222	0.014023260052883124
tt0964587	Oliver Parker	56.0	100.0	32.0	621.0	Rupert Everett	785.0	0.0	Comedy	Lily Cole	St. Trinian's	18220	3135	Tamsin Egerton	2000s|female protagonist|reward|school|st trinian's	http://www.imdb.com/title/tt0964587/?ref_=fn_tt_tt_1	102.0	English	UK	13	13500000.0	2007.0	692.0	5.8	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.58	0.898876404494382	0.0011051532888543244	0.001391304347826087	0.19569471624266144	0.0	0.0012265625	0.005051094890510949	0.027	0.0	0.004773651272212325	0.7222222222222222	0.01078257082054062
tt0964539	Marc Schölermann	79.0	95.0	3.0	448.0	Larry Drake	905.0	108662.0	Crime|Horror|Thriller	John de Lancie	Pathology	26849	3185	Johnny Whitworth	corpse|dark humor|medical school|murder|pathology	http://www.imdb.com/title/tt0964539/?ref_=fn_tt_tt_1	107.0	English	USA	17	8000000.0	2008.0	513.0	6.0	3000	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0.6	0.9101123595505618	0.0006549056526544145	0.00013043478260869564	0.18590998043052837	0.00014288121574428868	0.0014140625	0.0037445255474452556	0.019478260869565216	0.008595988538681949	0.004849786061242824	0.9444444444444444	0.0158892010955376
tt0964517	David O. Russell	410.0	116.0	737.0	141.0	Jack McGee	23000.0	93571803.0	Biography|Drama|Sport	Christian Bale	The Fighter	275869	23811	Melissa McMeekin	boxer|boxing|boxing match|crack cocaine|lowell massachusetts	http://www.imdb.com/title/tt0964517/?ref_=fn_tt_tt_1	389.0	English	USA	17	25000000.0	2010.0	238.0	7.9	36000	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0.79	0.9325842696629213	0.0020465801645450452	0.03204347826086956	0.22700587084148727	0.12303890018612836	0.0359375	0.0017372262773722629	0.0061304347826086954	0.10315186246418338	0.03625690923210452	0.9444444444444444	0.16325889295783316
tt0964179	Emily Dell	8.0	88.0	0.0	311.0	Wesley Jonathan	618.0	0.0	Drama|Music|Romance	Aimee Garcia	B-Girl	551	2476	Drew Sidora	brooklyn new york city|los angeles california|teacher|trauma|violence	http://www.imdb.com/title/tt0964179/?ref_=fn_tt_tt_1	10.0	English	USA	13	0.0	2009.0	592.0	4.0	303	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0.4	0.9213483146067416	0.0	0.0	0.17221135029354206	0.0	0.000965625	0.004321167883211679	0.013521739130434782	0.0008681948424068768	0.00377019475279034	0.7222222222222222	0.0003260810385355588
tt0963966	Jon Turteltaub	235.0	109.0	226.0	370.0	Omar Benson Miller	12000.0	63143812.0	Action|Adventure|Family|Fantasy	Nicolas Cage	The Sorcerer's Apprentice	124185	13388	Robert Capron	chosen one|enchanted object|love|spell|training	http://www.imdb.com/title/tt0963966/?ref_=fn_tt_tt_1	238.0	English	USA	8	150000000.0	2010.0	418.0	6.1	11000	1	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0.61	0.9325842696629213	0.012279480987270271	0.00982608695652174	0.21330724070450097	0.08302870023825076	0.01875	0.0030510948905109487	0.01608695652173913	0.03151862464183381	0.020385851110806572	0.4444444444444444	0.07349251138028742
tt0963794	Carter Smith	233.0	93.0	27.0	49.0	Jonathan Tucker	960.0	17427926.0	Horror	Laura Ramsey	The Ruins	60062	1749	Sergio Calderón	bow and arrow|group of friends|horse|rifle|ruins	http://www.imdb.com/title/tt0963794/?ref_=fn_tt_tt_1	351.0	English	USA	17	8000000.0	2008.0	664.0	5.9	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0.5900000000000001	0.9101123595505618	0.0006549056526544145	0.0011739130434782609	0.18199608610567514	0.022916228808428873	0.0015	0.004846715328467153	0.002130434782608696	0.0	0.002663194920286876	0.9444444444444444	0.03554460859623001
tt0963194	Darren Lynn Bousman	147.0	150.0	163.0	636.0	Paris Hilton	2000.0	140244.0	Horror|Musical|Sci-Fi	Alexa PenaVega	Repo! The Genetic Opera	20419	4168	Paul Sorvino	future|murder|opera|repossession|surgery	http://www.imdb.com/title/tt0963194/?ref_=fn_tt_tt_1	259.0	English	USA	17	8500000.0	2008.0	716.0	6.7	8000	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	1	0	0	0	0	0.67	0.9101123595505618	0.0006958372559453153	0.00708695652173913	0.29354207436399216	0.0001844088386081797	0.003125	0.005226277372262774	0.02765217391304348	0.022922636103151862	0.006346596013582446	0.9444444444444444	0.012083935981592697
tt0963178	Tom Tykwer	245.0	118.0	670.0	294.0	Brían F. O'Byrne	6000.0	25450527.0	Action|Crime|Drama|Mystery|Thriller	Naomi Watts	The International	80196	7654	Armin Mueller-Stahl	bank|chase|district attorney|interpol|murder	http://www.imdb.com/title/tt0963178/?ref_=fn_tt_tt_1	190.0	English	USA	17	50000000.0	2009.0	450.0	6.5	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0.65	0.9213483146067416	0.0040931603290900904	0.029130434782608697	0.2309197651663405	0.03346526144459742	0.009375	0.0032846715328467154	0.012782608695652174	0.0	0.011654713504788878	0.9444444444444444	0.04745988197168362
tt0962736	Jean-Marc Vallée	188.0	100.0	212.0	919.0	Jim Broadbent	2000.0	10991381.0	Biography|Drama|History|Romance	Michiel Huisman	The Young Victoria	44931	5890	Thomas Kretschmann	19th century|courtship|female protagonist|princess|queen of england	http://www.imdb.com/title/tt0962736/?ref_=fn_tt_tt_1	100.0	English	UK	8	35000000.0	2009.0	1000.0	7.3	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0.73	0.9213483146067416	0.0028652122303630635	0.009217391304347827	0.19569471624266144	0.014452723859202623	0.003125	0.0072992700729927005	0.03995652173913043	0.0	0.008968678147792852	0.4444444444444444	0.026590103706789825
tt0962726	Kenny Ortega	128.0	112.0	197.0	632.0	Matt Prokop	755.0	90556401.0	Comedy|Drama|Family|Music|Musical|Romance	Lucas Grabeel	High School Musical 3: Senior Year	43795	3507	Corbin Bleu	basketball|curtain call|graduation|high school|high school senior	http://www.imdb.com/title/tt0962726/?ref_=fn_tt_tt_1	171.0	English	USA	0	11000000.0	2008.0	734.0	4.5	0	0	0	0	0	1	0	0	1	1	0	0	0	0	1	1	0	1	0	0	0	0	0	0.45	0.9101123595505618	0.0009004952723998199	0.008565217391304348	0.2191780821917808	0.11907390502942444	0.0011796875	0.005357664233576642	0.027478260869565216	0.0	0.005340094102599242	0.0	0.025917820476705624
tt0961097	Bibo Bergeron	63.0	90.0	10.0	541.0	Bob Balaban	1000.0	0.0	Adventure|Animation|Comedy|Fantasy|Music|Romance	Adam Goldberg	A Monster in Paris	15790	3243	François Cluzet	belle epoque|city name in title|monster|paris france	http://www.imdb.com/title/tt0961097/?ref_=fn_tt_tt_1	40.0	French	France	8	25000000.0	2011.0	559.0	6.8	0	0	1	1	0	1	0	0	0	0	1	0	0	0	1	0	0	1	0	0	0	0	0	0.6799999999999999	0.9438202247191011	0.0020465801645450452	0.0004347826086956522	0.1761252446183953	0.0	0.0015625	0.00408029197080292	0.023521739130434784	0.0	0.004938102416518204	0.4444444444444444	0.009344500178723182
tt0960731	Adam Shankman	144.0	99.0	163.0	495.0	Carmen Electra	11000.0	109993847.0	Comedy|Family|Fantasy|Romance	Adam Sandler	Bedtime Stories	72326	12831	Kathryn Joosten	2000s|bedtime story|elephant|handyman|tween girl	http://www.imdb.com/title/tt0960731/?ref_=fn_tt_tt_1	116.0	English	USA	8	80000000.0	2008.0	869.0	6.1	0	0	0	0	0	1	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0.61	0.9101123595505618	0.006549056526544144	0.00708695652173913	0.19373776908023482	0.14463248038643942	0.0171875	0.006343065693430657	0.021521739130434783	0.0	0.019537709561006807	0.4444444444444444	0.04280242684777282
tt0960144	Dennis Dugan	198.0	113.0	221.0	503.0	Sayed Badreya	11000.0	100018837.0	Action|Comedy	Adam Sandler	You Don't Mess with the Zohan	156348	13446	Kevin Nealon	hair stylist|jew|landlord|muslim|palestinian	http://www.imdb.com/title/tt0960144/?ref_=fn_tt_tt_1	380.0	English	USA	13	90000000.0	2008.0	600.0	5.5	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.55	0.9101123595505618	0.007367688592362163	0.009608695652173913	0.22113502935420742	0.13151619727126174	0.0171875	0.004379562043795621	0.021869565217391303	0.0	0.020474167466081952	0.7222222222222222	0.09252653033204637
